Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S209147301,Gray Heron,Ardea cinerea,7745,2,NL-UT,,L19983827,Natuurpark Bloeyendael,52.0945632,5.1495409,2025-01-13,01:59 PM,eBird - Traveling Count,84,1,2.832,,1
S177710779,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-05-27,05:58 PM,eBird - Traveling Count,34,1,1.368,,1
S180497331,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-06-09,04:15 PM,eBird - Traveling Count,30,1,1.368,,1
S190715869,Great Blue Heron,Ardea herodias,7753,2,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-08-08,05:29 PM,eBird - Traveling Count,39,1,1.835,,1
S192096076,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-08-19,04:13 PM,eBird - Traveling Count,46,1,1.77,,1
S192641099,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-08-24,04:31 PM,eBird - Traveling Count,39,1,2.012,,1
S193456849,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-08-31,03:15 PM,eBird - Traveling Count,19,1,1.014,,1
S194791689,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-09-11,05:37 PM,eBird - Traveling Count,26,1,1.287,,1
S196169817,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-09-22,06:34 PM,eBird - Traveling Count,29,1,1.352,,1
S197140148,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-10-01,08:25 AM,eBird - Traveling Count,32,1,1.32,,1
S198065707,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-10-08,05:13 PM,eBird - Traveling Count,66,1,2.688,,1
S198119047,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-10-09,08:00 AM,eBird - Traveling Count,73,1,2.285,,1
S200841233,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-10-30,04:25 PM,eBird - Traveling Count,27,1,1.336,,1
S201186403,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-11-02,04:48 PM,eBird - Traveling Count,35,1,1.611,,1
S201331203,Great Blue Heron,Ardea herodias,7753,2,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-11-03,04:38 PM,eBird - Traveling Count,23,1,1.175,,1
S201433878,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-11-04,04:20 PM,eBird - Traveling Count,33,1,1.658,,1
S201623619,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-11-06,04:48 PM,eBird - Traveling Count,21,1,.756,,1
S201720605,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-11-07,04:30 PM,eBird - Traveling Count,34,1,1.32,,1
S201951985,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-11-09,04:21 PM,eBird - Traveling Count,34,1,1.481,,1
S202793161,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-11-17,08:03 AM,eBird - Traveling Count,36,1,1.561,,1
S202910639,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L357698,Clear Creek Valley Park,39.8020004,-105.0409607,2024-11-18,07:49 AM,eBird - Traveling Count,29,1,1.271,,1
S185192578,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L6577501,Elaine T. Valente Open Space,39.8857345,-104.9085385,2024-07-03,07:12 PM,eBird - Traveling Count,51,1,2.494,,1
S182560586,Great Blue Heron,Ardea herodias,7753,2,US-CO,Adams,L357707,Lake Sangraco,39.8063767,-105.0319898,2024-06-19,05:37 PM,eBird - Traveling Count,32,1,1.239,,1
S196285847,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L807196,Lowell Ponds Open Space,39.7980393,-105.0387781,2024-09-23,05:17 PM,eBird - Traveling Count,43,1,1.145,,1,,,,624099222
S185032387,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L1599160,Pelican Ponds Open Space,39.8622083,-104.9313012,2024-07-02,06:21 PM,eBird - Traveling Count,84,1,4.49,,1
S129918355,Great Blue Heron,Ardea herodias,7753,2,US-CO,Adams,L1818121,Rocky Mountain Arsenal NWR--Lake Ladora,39.8170715,-104.8569235,2023-03-01,08:05 AM,eBird - Traveling Count,47,1,1.025,,1,,,,540893201 540893211 540893221
S132391308,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L1818121,Rocky Mountain Arsenal NWR--Lake Ladora,39.8170715,-104.8569235,2023-04-01,09:54 AM,eBird - Traveling Count,85,1,5.086,,1
S143583960,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L1818121,Rocky Mountain Arsenal NWR--Lake Ladora,39.8170715,-104.8569235,2023-07-04,08:02 AM,eBird - Traveling Count,104,1,5.166,,1
S146180431,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L1818121,Rocky Mountain Arsenal NWR--Lake Ladora,39.8170715,-104.8569235,2023-08-01,06:18 AM,eBird - Traveling Count,95,1,3.943,,1
S172177623,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L1818121,Rocky Mountain Arsenal NWR--Lake Ladora,39.8170715,-104.8569235,2024-05-05,09:02 AM,eBird - Traveling Count,27,1,1.304,,1
S180704140,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L1818121,Rocky Mountain Arsenal NWR--Lake Ladora,39.8170715,-104.8569235,2024-06-10,06:27 PM,eBird - Traveling Count,68,1,1.01,,1
S197086547,Great Blue Heron,Ardea herodias,7753,1,US-CO,Adams,L235257,South Platte River--88th Ave area,39.8554118,-104.9389314,2024-09-30,04:55 PM,eBird - Traveling Count,53,1,2.639,,1
S195271533,Great Blue Heron,Ardea herodias,7753,1,US-CA,Alameda,L5225616,Don Edwards NWR--Tidelands Trail,37.5298343,-122.074821,2024-09-15,10:26 AM,eBird - Traveling Count,162,1,10.075,,1
S195858764,Great Blue Heron,Ardea herodias,7753,1,US-CA,Alameda,L677049,Rotary Nature Center,37.8071944,-122.2559479,2024-09-20,05:59 PM,eBird - Traveling Count,65,1,.435,,1
S151306140,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L140473,Cherry Creek SP,39.6402646,-104.8538589,2023-10-02,05:49 PM,eBird - Traveling Count,26,1,8.626,,1
S132903515,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L5383864,Cherry Creek SP--Butterfly Hill area,39.6292054,-104.8624568,2023-04-06,07:04 PM,eBird - Traveling Count,20,1,.455,,1
S138971180,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L5383864,Cherry Creek SP--Butterfly Hill area,39.6292054,-104.8624568,2023-05-23,08:32 AM,eBird - Stationary Count,50,1,,,1
S166136158,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L5383864,Cherry Creek SP--Butterfly Hill area,39.6292054,-104.8624568,2024-03-27,07:29 AM,eBird - Traveling Count,36,1,1.786,,1,F Flyover
S166493544,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L5383864,Cherry Creek SP--Butterfly Hill area,39.6292054,-104.8624568,2024-03-30,09:33 AM,eBird - Traveling Count,29,1,.954,,1
S164380837,Great Blue Heron,Ardea herodias,7753,8,US-CO,Arapahoe,L3997834,Cherry Creek SP--Lake Loop,39.6352908,-104.8598349,2024-03-10,06:01 PM,eBird - Traveling Count,23,1,.676,,1
S165642129,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L3997834,Cherry Creek SP--Lake Loop,39.6352908,-104.8598349,2024-03-22,06:16 PM,eBird - Traveling Count,37,1,.449,,1
S168311682,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L3997834,Cherry Creek SP--Lake Loop,39.6352908,-104.8598349,2024-04-12,05:35 PM,eBird - Traveling Count,18,1,.74,,1
S148370119,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L819883,Cherry Creek SP--Marina & nearby Dam Trail,39.640339,-104.8701239,2023-08-29,06:56 AM,eBird - Traveling Count,24,1,.417,,1
S150989830,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L819883,Cherry Creek SP--Marina & nearby Dam Trail,39.640339,-104.8701239,2023-09-29,06:53 AM,eBird - Traveling Count,20,1,.441,,1
S148373264,Great Blue Heron,Ardea herodias,7753,3,US-CO,Arapahoe,L5765319,Cherry Creek SP--Pelican Point area,39.6364436,-104.8418274,2023-08-29,07:35 AM,eBird - Traveling Count,23,1,.563,,1
S151072499,Great Blue Heron,Ardea herodias,7753,8,US-CO,Arapahoe,L5765319,Cherry Creek SP--Pelican Point area,39.6364436,-104.8418274,2023-09-30,07:07 AM,eBird - Traveling Count,59,1,.717,,1
S178765854,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L12170208,Cherry Creek SP--Prairie Loop,39.6310891,-104.8538449,2024-06-01,06:33 PM,eBird - Traveling Count,26,1,1.304,,1
S133562264,Great Blue Heron,Ardea herodias,7753,2,US-CO,Arapahoe,L6800283,Cherry Creek SP--Railroad Bed Trail,39.6176233,-104.8378301,2023-04-12,05:39 PM,eBird - Traveling Count,79,1,1.483,,1
S133660703,Great Blue Heron,Ardea herodias,7753,9,US-CO,Arapahoe,L6800283,Cherry Creek SP--Railroad Bed Trail,39.6176233,-104.8378301,2023-04-13,04:56 PM,eBird - Traveling Count,118,1,5.279,,1
S162744459,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L6800283,Cherry Creek SP--Railroad Bed Trail,39.6176233,-104.8378301,2024-02-24,08:13 AM,eBird - Traveling Count,26,1,.784,,1,F Flyover
S133005295,Great Blue Heron,Ardea herodias,7753,6,US-CO,Arapahoe,L4616583,Cherry Creek SP--Wetlands Preserve,39.628069,-104.8396325,2023-04-07,05:32 PM,eBird - Traveling Count,100,1,4.329,,1
S165538255,Great Blue Heron,Ardea herodias,7753,4,US-CO,Arapahoe,L4616583,Cherry Creek SP--Wetlands Preserve,39.628069,-104.8396325,2024-03-21,06:04 PM,eBird - Traveling Count,35,1,1.996,,1
S132435758,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L994622,Cherry Creek Valley Ecological Park,39.581357,-104.8043454,2023-04-01,06:01 PM,eBird - Traveling Count,39,1,2.076,,1
S138717136,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L994622,Cherry Creek Valley Ecological Park,39.581357,-104.8043454,2023-05-21,09:15 AM,eBird - Traveling Count,48,1,1.191,,1
S140783955,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L994622,Cherry Creek Valley Ecological Park,39.581357,-104.8043454,2023-06-07,07:03 AM,eBird - Traveling Count,48,1,2.478,,1
S148598160,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L994622,Cherry Creek Valley Ecological Park,39.581357,-104.8043454,2023-08-31,07:11 AM,eBird - Traveling Count,52,1,2.816,,1
S165476603,Great Blue Heron,Ardea herodias,7753,2,US-CO,Arapahoe,L994622,Cherry Creek Valley Ecological Park,39.581357,-104.8043454,2024-03-20,05:33 PM,eBird - Traveling Count,38,1,2.076,,1,F Flyover
S131497645,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L2747329,Marjorie Perry Nature Preserve,39.6204613,-104.9354517,2023-03-21,05:30 PM,eBird - Traveling Count,117,1,1.58,,1
S146002442,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L2747329,Marjorie Perry Nature Preserve,39.6204613,-104.9354517,2023-07-30,08:34 AM,eBird - Traveling Count,50,1,4.281,,1
S146630022,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L2747329,Marjorie Perry Nature Preserve,39.6204613,-104.9354517,2023-08-06,09:33 AM,eBird - Traveling Count,49,1,2.335,,1
S132018285,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2023-03-27,06:55 PM,eBird - Traveling Count,57,1,1.867,,1
S132230395,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2023-03-30,11:17 AM,eBird - Traveling Count,37,1,1.242,,1
S132680295,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2023-04-04,08:17 AM,eBird - Traveling Count,51,1,1.437,,1
S138786106,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2023-05-21,07:20 PM,eBird - Traveling Count,31,1,1.867,,1
S138838222,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2023-05-22,08:42 AM,eBird - Traveling Count,22,1,.805,,1
S163391067,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2024-03-01,05:48 PM,eBird - Traveling Count,28,1,.413,,1
S164854397,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2024-03-14,05:44 PM,eBird - Traveling Count,17,1,.917,,1
S164964285,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2024-03-15,06:44 PM,eBird - Traveling Count,23,1,.632,,1
S165242855,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2024-03-17,06:36 PM,eBird - Traveling Count,29,1,1.143,,1
S165344883,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2024-03-18,06:11 PM,eBird - Traveling Count,33,1,2.366,,1
S165387421,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2024-03-19,07:28 AM,eBird - Traveling Count,29,1,1.094,,1
S165998607,Great Blue Heron,Ardea herodias,7753,1,US-CO,Arapahoe,L10397983,Orchard Hills Park,39.6131613,-104.8807928,2024-03-25,06:10 PM,eBird - Traveling Count,20,1,1.062,,1
S143238980,Great Blue Heron,Ardea herodias,7753,1,US-CO,Boulder,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,40.044253,-105.1867721,2023-07-01,07:58 AM,eBird - Traveling Count,123,1,5.343,,1
S195150417,Great Blue Heron,Ardea herodias,7753,1,US-CA,Contra Costa,L989047,"South Richmond Marshes (Stege, Hoffman) and Meeker Slough",37.9090901,-122.3329122,2024-09-14,06:13 PM,eBird - Traveling Count,52,1,1.315,,1
S170209963,Great Blue Heron,Ardea herodias,7753,1,US-CO,Denver,L1776225,Heron Pond Natural Area,39.7943468,-104.9725959,2024-04-25,07:24 AM,eBird - Traveling Count,37,1,1.175,,1,,,,617924801
S153722155,Great Blue Heron,Ardea herodias,7753,1,US-CO,Denver,L909119,Overland Park,39.68946,-104.9979567,2023-11-04,09:49 AM,eBird - Traveling Count,24,1,.837,,1
S138562580,Great Blue Heron,Ardea herodias,7753,2,US-CO,El Paso,L2775370,Kettle Lakes,38.9631462,-104.81148,2023-05-20,01:01 PM,eBird - Traveling Count,34,1,1.287,,1
S166679923,Great Blue Heron,Ardea herodias,7753,1,US-CO,El Paso,L2775370,Kettle Lakes,38.9631462,-104.81148,2024-03-31,11:10 AM,eBird - Traveling Count,52,1,2.446,,1
S216572235,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L40841543,"246 Stony Road, Lancaster, New York, US (42.934, -78.643)",42.9341834,-78.6426901,2025-03-04,08:05 AM,eBird - Stationary Count,11,1,,,1
S219302488,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L40841543,"246 Stony Road, Lancaster, New York, US (42.934, -78.643)",42.9341834,-78.6426901,2025-03-18,06:02 PM,eBird - Stationary Count,5,1,,,1
S258469957,Great Blue Heron,Ardea herodias,7753,2,US-NY,Erie,L41037419,"5150 U.S. 20, Depew, New York, US (42.902, -78.683)",42.9016534,-78.683385,2025-07-09,06:01 PM,eBird - Traveling Count,29,1,.508,,1
S281969285,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L41037419,"5150 U.S. 20, Depew, New York, US (42.902, -78.683)",42.9016534,-78.683385,2025-10-29,06:03 PM,eBird - Traveling Count,16,1,.326,,1
S225330060,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2025-04-13,02:04 PM,eBird - Traveling Count,52,1,2.076,,1
S241368291,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L1352334,Birdsong Parklands,42.7530261,-78.7214375,2025-05-22,07:13 PM,eBird - Traveling Count,48,1,2.028,,1
S260433870,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L1352334,Birdsong Parklands,42.7530261,-78.7214375,2025-07-16,07:45 PM,eBird - Traveling Count,50,1,1.843,,1
S269079234,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L1352334,Birdsong Parklands,42.7530261,-78.7214375,2025-08-23,05:36 PM,eBird - Traveling Count,33,1,1.256,,1
S274962964,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L1352334,Birdsong Parklands,42.7530261,-78.7214375,2025-09-22,05:40 PM,eBird - Traveling Count,38,1,1.368,,1
S271873389,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L1345992,Como Lake County Park,42.8897552,-78.6551239,2025-09-06,05:10 PM,eBird - Traveling Count,32,1,.975,,1
S255759633,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L5386000,Elma Village Green Park,42.8519298,-78.6359655,2025-06-30,08:00 PM,eBird - Traveling Count,22,1,1.076,,1
S265113593,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L5386000,Elma Village Green Park,42.8519298,-78.6359655,2025-08-04,07:01 PM,eBird - Stationary Count,41,1,,,1
S267704980,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L5386000,Elma Village Green Park,42.8519298,-78.6359655,2025-08-16,06:46 PM,eBird - Traveling Count,34,1,1.147,,1
S186636205,Great Blue Heron,Ardea herodias,7753,2,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2024-07-12,01:00 PM,eBird - Traveling Count,32,1,1.159,,1
S187886183,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2024-07-20,10:21 AM,eBird - Traveling Count,26,1,1.304,,1
S237505500,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-05-13,04:57 PM,eBird - Traveling Count,39,1,.785,,1
S245965147,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-06-02,12:04 PM,eBird - Traveling Count,13,1,.759,,1
S248255782,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-06-08,02:58 PM,eBird - Traveling Count,11,1,.322,,1
S251225159,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-06-16,07:54 PM,eBird - Traveling Count,47,1,1.05,,1
S263271292,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-07-27,08:29 PM,eBird - Traveling Count,14,1,.536,,1
S264216736,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-08-01,11:16 AM,eBird - Traveling Count,11,1,.727,,1
S265932032,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-08-08,06:23 PM,eBird - Traveling Count,28,1,.977,,1
S266190055,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-08-09,06:58 PM,eBird - Traveling Count,24,1,.979,,1
S268327987,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-08-19,07:41 PM,eBird - Traveling Count,28,1,1.125,,1
S269364852,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-08-24,08:13 PM,eBird - Traveling Count,28,1,1.211,,1
S272493098,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-09-09,06:36 PM,eBird - Traveling Count,31,1,1.198,,1
S272644586,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-09-10,05:40 PM,eBird - Traveling Count,11,1,.513,,1
S276568563,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-09-30,06:32 PM,eBird - Traveling Count,49,1,1.464,,1
S278625981,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-10-11,11:52 AM,eBird - Traveling Count,21,1,.984,,1
S279583853,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L34626156,Gar Calvin Trail,42.8996693,-78.6726151,2025-10-15,03:45 PM,eBird - Traveling Count,26,1,1.6,,1
S268653133,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L7414967,Great Baehre Swamp WMA,43.0091992,-78.7386377,2025-08-21,05:24 PM,eBird - Traveling Count,29,1,.625,,1
S219858308,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L5861556,"Lancaster Heritage Trail, W of Pavement Rd.",42.9126088,-78.6398297,2025-03-21,05:51 PM,eBird - Traveling Count,56,1,3.347,,1
S232214205,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L5861556,"Lancaster Heritage Trail, W of Pavement Rd.",42.9126088,-78.6398297,2025-05-02,06:39 PM,eBird - Traveling Count,63,1,1.54,,1,F Flyover
S251535669,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L5861556,"Lancaster Heritage Trail, W of Pavement Rd.",42.9126088,-78.6398297,2025-06-17,07:43 PM,eBird - Traveling Count,44,1,.976,,1
S167444300,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2024-04-06,05:41 PM,eBird - Traveling Count,27,1,.772,,1
S186100498,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2024-07-08,05:34 PM,eBird - Traveling Count,44,1,1.915,,1
S186376464,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2024-07-10,04:49 PM,eBird - Traveling Count,33,1,1.481,,1
S187593445,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2024-07-18,04:49 PM,eBird - Traveling Count,55,1,2.993,,1
S221393801,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-03-28,05:45 PM,eBird - Traveling Count,63,1,2.398,,1
S223112158,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-04-05,08:54 AM,eBird - Traveling Count,74,1,2.253,,1
S223780286,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-04-07,06:51 PM,eBird - Traveling Count,48,1,2.253,,1
S225000868,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-04-12,03:01 PM,eBird - Traveling Count,97,1,2.301,,1
S227615728,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-04-20,04:19 PM,eBird - Traveling Count,125,1,1.69,,1
S229383105,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-04-25,06:28 PM,eBird - Traveling Count,58,1,2.43,,1
S230993109,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-04-29,05:59 PM,eBird - Traveling Count,51,1,2.575,,1
S237110464,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-05-12,05:54 PM,eBird - Traveling Count,84,1,2.672,,1
S239983657,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-05-18,05:51 PM,eBird - Traveling Count,90,1,2.768,,1
S240395987,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-05-19,06:15 PM,eBird - Traveling Count,74,1,2.543,,1
S241051068,Great Blue Heron,Ardea herodias,7753,2,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-05-21,06:10 PM,eBird - Traveling Count,37,1,1.77,,1
S243795944,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-05-28,09:05 AM,eBird - Traveling Count,37,1,1.851,,1
S245200120,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-05-31,05:31 PM,eBird - Traveling Count,48,1,2.253,,1
S249012807,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-06-10,07:02 PM,eBird - Traveling Count,33,1,1.497,,1
S249995305,Great Blue Heron,Ardea herodias,7753,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2025-06-13,06:25 PM,eBird - Traveling Count,25,1,1.287,,1
